300.5	899.24	176.22	95	1	1	1	1
301.5	899.24	176.23	95	1	1	1	1
302.5	899.24	176.28	95	1	1	1	1
303.5	899.24	176.27	95	1	1	1	1
304.5	899.24	176.27	95	1	1	1	1
305.5	899.24	176.25	95	1	1	1	1
306.5	899.24	176.26	95	1	1	1	1
307.5	899.24	176.22	95	1	1	1	1
308.5	899.24	176.22	95	1	1	1	1
309.5	899.24	176.22	95	1	1	1	1
310.5	899.24	176.36	95	1	1	1	1
311.5	899.24	176.55	95	1	1	1	1
312.5	899.24	176.69	95	1	1	1	1
313.5	899.24	176.89	95	1	1	1	1
314.5	899.24	177.14	95	1	1	1	1
315.5	899.24	177.31	95	1	1	1	1
316.5	899.24	177.42	95	1	1	1	1
317.5	899.24	177.51	95	1	1	1	1
318.5	899.24	177.54	95	1	1	1	1
319.5	899.24	177.6	95	1	1	1	1
320.5	899.24	177.65	95	1	1	1	1
321.5	899.24	177.66	95	1	1	1	1
322.5	899.24	177.67	95	1	1	1	1
323.5	899.24	177.66	95	1	1	1	1
324.5	899.24	177.65	95	1	1	1	1
325.5	899.24	177.65	95	1	1	1	1
326.5	899.24	177.65	95	1	1	1	1
327.5	899.24	177.65	95	1	1	1	1
328.5	899.24	177.67	95	1	1	1	1
329.5	899.24	177.71	95	1	1	1	1
330.5	899.24	177.62	95	1	1	1	1
331.5	899.24	177.63	95	1	1	1	1
332.5	899.24	177.6	95	1	1	1	1
333.5	899.24	177.6	95	1	1	1	1
334.5	899.24	177.62	95	1	1	1	1
335.5	899.24	177.6	95	1	1	1	1
336.5	899.24	177.62	95	1	1	1	1
337.5	899.24	177.67	95	1	1	1	1
338.5	899.24	177.67	95	1	1	1	1
339.5	899.24	177.68	95	1	1	1	1
340.5	899.24	177.66	95	1	1	1	1
341.5	899.24	177.7	95	1	1	1	1
342.5	899.24	177.76	95	1	1	1	1
343.5	899.24	177.8	95	1	1	1	1
344.5	899.24	177.88	95	1	1	1	1
345.5	899.24	177.92	95	1	1	1	1
346.5	899.24	177.96	95	1	1	1	1
347.5	899.24	178.01	95	1	1	1	1
348.5	899.24	178.12	95	1	1	1	1
349.5	899.24	178.15	95	1	1	1	1
350.5	899.24	178.17	95	1	1	1	1
351.5	899.24	178.2	95	1	1	1	1
352.5	899.24	178.18	95	1	1	1	1
353.5	899.24	178.16	95	1	1	1	1
354.5	899.24	178.14	95	1	1	1	1
355.5	899.24	178.12	95	1	1	1	1
356.5	899.24	178.11	95	1	1	1	1
357.5	899.24	178.1	95	1	1	1	1
358.5	899.24	178.08	95	1	1	1	1
359.5	899.24	178.07	95	1	1	1	1
360.5	899.24	178.06	95	1	1	1	1
361.5	899.24	178.05	95	1	1	1	1
362.5	899.24	178.04	95	1	1	1	1
363.5	899.24	178.03	95	1	1	1	1
364.5	899.24	178.12	95	1	1	1	1
365.5	899.24	178.2	95	1	1	1	1
366.5	899.24	178.15	95	1	1	1	1
367.5	899.24	178.14	95	1	1	1	1
368.5	899.24	178.14	95	1	1	1	1
369.5	899.24	178.15	95	1	1	1	1
370.5	899.24	178.15	95	1	1	1	1
371.5	899.24	178.15	95	1	1	1	1
372.5	899.24	178.2	95	1	1	1	1
373.5	899.24	178.5	95	1	1	1	1
374.5	899.24	178.94	95	1	1	1	1
375.5	899.24	179.1	95	1	1	1	1
376.5	899.24	179.1	95	1	1	1	1
377.5	899.24	179.06	95	1	1	1	1
378.5	899.24	179.06	95	1	1	1	1
379.5	899.24	179.08	95	1	1	1	1
380.5	899.24	179.11	95	1	1	1	1
381.5	899.24	179.15	95	1	1	1	1
382.5	899.24	179.18	95	1	1	1	1
383.5	899.24	179.2	95	1	1	1	1
384.5	899.24	179.21	95	1	1	1	1
385.5	899.24	179.22	95	1	1	1	1
386.5	899.24	179.2	95	1	1	1	1
387.5	899.24	179.18	95	1	1	1	1
388.5	899.24	179.15	95	1	1	1	1
389.5	899.24	179.08	95	1	1	1	1
390.5	899.24	179.1	95	1	1	1	1
391.5	899.24	179.13	95	1	1	1	1
392.5	899.24	179.16	95	1	1	1	1
393.5	899.24	179.16	95	1	1	1	1
394.5	899.24	179.13	95	1	1	1	1
395.5	899.24	179.15	95	1	1	1	1
396.5	899.24	179.22	95	1	1	1	1
397.5	899.24	179.3	95	1	1	1	1
398.5	899.24	179.43	95	1	1	1	1
399.5	899.24	179.44	95	1	1	1	1
400.5	899.24	179.48	95	1	1	1	1
401.5	899.24	179.49	95	1	1	1	1
402.5	899.24	179.48	95	1	1	1	1
403.5	899.24	179.49	95	1	1	1	1
404.5	899.24	179.51	95	1	1	1	1
405.5	899.24	179.5	95	1	1	1	1
406.5	899.24	179.46	95	1	1	1	1
407.5	899.24	179.4	95	1	1	1	1
408.5	899.24	179.45	95	1	1	1	1
409.5	899.24	179.48	95	1	1	1	1
410.5	899.24	179.56	95	1	1	1	1
411.5	899.24	179.57	95	1	1	1	1
412.5	899.24	179.57	95	1	1	1	1
413.5	899.24	179.55	95	1	1	1	1
414.5	899.24	179.53	95	1	1	1	1
415.5	899.24	179.58	95	1	1	1	1
416.5	899.24	179.58	95	1	1	1	1
417.5	899.24	179.62	95	1	1	1	1
418.5	899.24	179.66	95	1	1	1	1
419.5	899.24	179.62	95	1	1	1	1
420.5	899.24	179.64	95	1	1	1	1
421.5	899.24	179.65	95	1	1	1	1
422.5	899.24	179.66	95	1	1	1	1
423.5	899.24	179.65	95	1	1	1	1
424.5	899.24	179.66	95	1	1	1	1
425.5	899.24	179.66	95	1	1	1	1
426.5	899.24	179.68	95	1	1	1	1
427.5	899.24	179.66	95	1	1	1	1
428.5	899.24	179.7	95	1	1	1	1
429.5	899.24	179.74	95	1	1	1	1
430.5	899.24	179.81	95	1	1	1	1
431.5	899.24	179.94	95	1	1	1	1
432.5	899.24	179.98	95	1	1	1	1
433.5	899.24	179.99	95	1	1	1	1
434.5	899.24	180	95	1	1	1	1
435.5	899.24	180.01	95	1	1	1	1
436.5	899.24	180.05	95	1	1	1	1
437.5	899.24	180.02	95	1	1	1	1
438.5	899.24	180.05	95	1	1	1	1
